price_id,flight_id,cabin_class,base_price,seats_available,price_date
677,41,Business,1365.96,28,2024-06-03
678,41,Business,2210.7,17,2024-02-26
679,41,Business,958.37,17,2024-05-20
680,41,First,5084.36,13,2024-01-01
681,41,First,5255.17,35,2024-05-06
682,41,First,3910.91,9,2024-04-22
683,42,Economy,726.73,138,2024-06-17
684,42,Economy,421.68,33,2024-02-26
685,42,Economy,139.72,172,2024-05-06
686,42,Economy,154.31,98,2024-02-12
687,42,Economy,156.58,109,2024-01-29
688,42,Economy,386.5,180,2024-01-15
689,42,Economy,525.36,151,2024-04-22
690,42,Economy,548.04,176,2024-06-03
691,42,Business,2542.32,5,2024-04-08
692,42,Business,2936.84,29,2024-05-06
693,42,Business,1962.69,5,2024-03-11
694,42,Business,2550.84,29,2024-02-26
695,42,Business,833.43,19,2024-05-20
696,42,Business,2242.75,29,2024-02-12
697,42,Business,1729.31,14,2024-04-22
698,42,Business,944.93,39,2024-03-25
699,42,First,4719.7,1,2024-03-11
700,42,First,2392.19,7,2024-03-25
701,42,First,4108.64,29,2024-01-29
702,42,First,7074.6,18,2024-06-17
703,42,First,6607.65,38,2024-05-06
704,43,Economy,561.63,77,2024-01-29
705,43,Economy,482.27,102,2024-04-22
706,43,Economy,521.56,61,2024-01-15
707,43,Economy,542.19,140,2024-03-25
708,43,Economy,228.13,123,2024-05-20
709,43,Economy,381.0,87,2024-03-11
710,43,Economy,261.6,177,2024-02-26
711,43,Business,2190.27,4,2024-03-25
712,43,Business,2374.48,36,2024-06-17
713,43,Business,2608.2,7,2024-05-06
714,43,Business,2021.19,29,2024-03-11
715,43,Business,1380.91,6,2024-04-22
716,43,Business,2572.86,11,2024-02-12
717,43,Business,1339.29,25,2024-01-15
718,43,First,6884.4,24,2024-05-06
719,43,First,3964.45,3,2024-01-15
720,43,First,2543.2,8,2024-05-20
721,44,Economy,318.22,157,2024-06-17
722,44,Economy,512.99,50,2024-05-20
723,44,Economy,259.85,81,2024-01-01
724,44,Economy,323.82,173,2024-01-29
725,44,Economy,327.09,111,2024-05-06
726,44,Economy,608.1,88,2024-04-08
727,44,Economy,793.4,149,2024-02-26
728,44,Business,2634.33,18,2024-05-06
729,44,Business,749.79,35,2024-04-22
730,44,Business,2922.96,0,2024-03-25
731,44,First,5540.98,40,2024-04-22
732,44,First,3908.76,24,2024-03-11
733,44,First,4436.2,27,2024-01-15
734,44,First,5270.71,11,2024-02-26
735,44,First,4849.23,12,2024-01-01
736,44,First,5332.53,23,2024-02-12
737,44,First,7039.78,9,2024-04-08
738,44,First,3730.83,8,2024-06-03
739,45,Economy,217.92,124,2024-01-01
740,45,Economy,567.39,34,2024-01-15
741,45,Economy,177.57,164,2024-05-20
742,45,Economy,668.04,116,2024-06-17
743,45,Business,1523.32,14,2024-05-06
744,45,Business,1045.9,38,2024-03-25
745,45,Business,617.83,31,2024-06-17
746,45,Business,2632.33,15,2024-01-29
747,45,Business,2309.11,17,2024-04-08
748,45,Business,1586.01,34,2024-06-03
749,45,Business,1983.25,2,2024-02-26
750,45,Business,2947.76,36,2024-02-12
751,45,First,2852.52,33,2024-06-03
752,45,First,7901.47,17,2024-03-11
753,45,First,4789.62,5,2024-01-15
754,45,First,5140.14,39,2024-05-06
755,45,First,2530.68,30,2024-04-08
756,45,First,5783.98,4,2024-05-20
757,46,Economy,438.83,131,2024-05-20
758,46,Economy,736.12,146,2024-04-22
759,46,Economy,618.99,107,2024-05-06
760,46,Economy,359.98,75,2024-02-26
761,46,Economy,316.66,9,2024-01-01
762,46,Economy,592.63,152,2024-03-11
763,46,Economy,629.61,186,2024-06-17
764,46,Economy,653.81,66,2024-06-03
765,46,Business,1005.79,3,2024-05-20
766,46,Business,2175.17,18,2024-04-08
767,46,Business,2541.35,39,2024-05-06
768,46,First,2760.93,4,2024-02-26
769,46,First,7108.67,17,2024-04-08
770,46,First,3512.31,39,2024-01-15
771,47,Economy,738.89,189,2024-02-26
772,47,Economy,222.77,114,2024-06-17
773,47,Economy,371.44,44,2024-01-01
774,47,Economy,297.65,179,2024-01-15
775,47,Economy,280.61,46,2024-01-29
776,47,Business,2984.61,24,2024-01-01
777,47,Business,1171.07,28,2024-03-11
778,47,Business,2342.4,10,2024-01-15
779,47,Business,1106.06,22,2024-01-29
780,47,Business,730.38,16,2024-05-06
781,47,Business,2413.16,7,2024-04-08
782,47,Business,726.06,29,2024-03-25
783,47,First,6101.06,24,2024-04-08
784,47,First,4847.54,9,2024-02-26
785,47,First,5182.65,27,2024-06-17
786,47,First,2071.18,28,2024-04-22
787,47,First,4292.02,20,2024-02-12
788,47,First,7770.58,2,2024-03-25
789,48,Economy,770.2,110,2024-04-22
790,48,Economy,535.13,166,2024-05-20
791,48,Economy,703.68,85,2024-03-11
792,48,Business,1706.66,15,2024-02-26
793,48,Business,2362.35,37,2024-01-15
794,48,Business,2449.19,33,2024-06-17
795,48,Business,1409.78,11,2024-05-06
796,48,Business,1351.85,0,2024-03-25
797,48,First,4109.1,18,2024-01-01
798,48,First,3511.38,2,2024-01-15
799,48,First,2142.2,5,2024-06-17
800,48,First,2341.29,38,2024-03-25
801,48,First,5939.63,13,2024-06-03
802,48,First,7702.93,40,2024-04-22
803,48,First,2730.74,7,2024-03-11
804,48,First,2518.32,38,2024-02-12
805,49,Economy,666.18,47,2024-03-25
806,49,Economy,729.28,178,2024-05-20
807,49,Economy,245.3,75,2024-06-03
808,49,Economy,437.53,19,2024-05-06
809,49,Business,1265.49,3,2024-04-08
810,49,Business,1518.72,21,2024-02-26
811,49,Business,2990.3,16,2024-03-25
812,49,Business,2893.45,16,2024-03-11
813,49,Business,1027.03,4,2024-06-03
814,49,Business,1780.13,12,2024-01-29
815,49,Business,2064.72,11,2024-05-20
816,49,Business,2149.16,6,2024-01-01
817,49,First,5860.03,28,2024-04-22
818,49,First,6292.4,6,2024-03-25
819,49,First,2209.17,4,2024-02-12
820,49,First,5428.07,16,2024-05-06
821,50,Economy,301.18,179,2024-01-01
822,50,Economy,344.28,100,2024-04-08
823,50,Economy,510.76,131,2024-01-29
824,50,Economy,601.17,197,2024-06-17
825,50,Economy,453.66,111,2024-05-06
826,50,Economy,394.66,186,2024-03-25
827,50,Business,1522.62,30,2024-04-22
828,50,Business,890.89,34,2024-02-12
829,50,Business,2844.1,22,2024-01-01
830,50,First,4192.13,21,2024-05-20
831,50,First,2482.74,29,2024-02-26
832,50,First,6562.72,18,2024-03-25
833,50,First,5886.76,11,2024-01-01
834,50,First,5326.85,24,2024-01-15
835,51,Economy,417.83,48,2024-02-12
836,51,Economy,215.16,49,2024-02-26
837,51,Economy,137.25,151,2024-03-25
838,51,Economy,282.17,99,2024-01-15
839,51,Economy,162.83,138,2024-03-11
840,51,Economy,557.52,127,2024-04-08
841,51,Economy,483.08,115,2024-01-01
842,51,Economy,777.27,4,2024-04-22
843,51,Business,2490.67,2,2024-03-11
844,51,Business,1573.22,13,2024-01-01
845,51,Business,2537.05,33,2024-06-17
846,51,First,2221.27,9,2024-05-20
847,51,First,4933.37,1,2024-04-22
848,51,First,4827.32,39,2024-01-29
849,51,First,2274.81,8,2024-05-06
850,51,First,2086.19,40,2024-02-12
851,51,First,2299.75,19,2024-01-15
852,52,Economy,688.04,16,2024-04-08
853,52,Economy,676.1,27,2024-05-06
854,52,Economy,197.64,152,2024-01-29
855,52,Business,889.93,36,2024-02-12
856,52,Business,1910.12,20,2024-01-15
857,52,Business,2607.43,13,2024-06-17
858,52,Business,2434.15,37,2024-03-25
859,52,Business,1016.27,4,2024-03-11
860,52,Business,889.79,9,2024-05-06
861,52,Business,2418.12,10,2024-01-29
862,52,First,6746.31,40,2024-03-11
863,52,First,5674.65,10,2024-04-22
864,52,First,2093.78,31,2024-01-29
865,52,First,2484.34,0,2024-04-08
866,52,First,3076.48,5,2024-02-12
867,52,First,6240.45,37,2024-01-01
868,52,First,7321.49,26,2024-01-15
869,52,First,6161.02,30,2024-05-06
870,53,Economy,757.9,156,2024-01-29
871,53,Economy,590.34,152,2024-02-12
872,53,Economy,242.4,127,2024-06-17
873,53,Economy,536.19,22,2024-02-26
874,53,Economy,546.49,200,2024-04-22
875,53,Economy,324.82,107,2024-04-08
876,53,Economy,123.11,60,2024-06-03
877,53,Economy,250.49,135,2024-01-15
878,53,Business,1818.1,29,2024-05-06
879,53,Business,2448.8,13,2024-03-11
880,53,Business,1263.42,12,2024-04-22
881,53,First,7062.69,30,2024-06-17
882,53,First,4985.09,10,2024-01-29
883,53,First,6020.86,2,2024-05-20
884,54,Economy,262.52,64,2024-05-20
885,54,Economy,347.32,194,2024-03-11
886,54,Economy,428.14,26,2024-02-26
887,54,Business,770.06,15,2024-01-01
888,54,Business,2331.37,37,2024-04-22
889,54,Business,1991.43,26,2024-01-29
890,54,Business,1077.0,20,2024-05-20
891,54,Business,1152.15,7,2024-06-17
892,54,Business,1382.72,6,2024-04-08
893,54,Business,1169.08,26,2024-02-26
894,54,Business,2687.73,24,2024-06-03
895,54,First,2326.04,27,2024-01-15
896,54,First,2869.65,39,2024-04-08
897,54,First,4729.95,24,2024-05-06
898,54,First,4240.91,29,2024-06-03
899,55,Economy,590.7,15,2024-02-12
900,55,Economy,310.81,28,2024-05-20
901,55,Economy,699.12,117,2024-03-11
902,55,Economy,404.39,194,2024-02-26
903,55,Economy,353.63,75,2024-06-17
904,55,Economy,530.47,163,2024-06-03
905,55,Economy,767.88,43,2024-01-15
906,55,Economy,513.12,141,2024-01-01
907,55,Business,2669.28,13,2024-01-15
908,55,Business,2019.79,29,2024-03-25
909,55,Business,1270.01,27,2024-04-22
910,55,Business,2366.83,15,2024-04-08
911,55,First,7350.94,37,2024-03-11
912,55,First,7677.51,36,2024-03-25
913,55,First,7389.51,26,2024-05-06
914,55,First,7881.1,2,2024-02-12
915,56,Economy,445.9,178,2024-06-03
916,56,Economy,678.48,115,2024-04-22
917,56,Economy,456.79,21,2024-01-01
918,56,Economy,499.77,3,2024-03-25
919,56,Economy,591.35,104,2024-06-17
920,56,Economy,765.96,33,2024-05-06
921,56,Business,1751.48,19,2024-02-26
922,56,Business,988.33,29,2024-02-12
923,56,Business,2659.01,37,2024-05-20
924,56,Business,658.59,29,2024-01-15
925,56,Business,1713.03,8,2024-01-01
926,56,First,3997.44,2,2024-03-25
927,56,First,3779.54,17,2024-01-29
928,56,First,6188.33,39,2024-03-11
929,56,First,5254.61,13,2024-04-08
930,56,First,6726.15,5,2024-01-01
931,56,First,5722.73,21,2024-01-15
932,56,First,6414.56,3,2024-02-12
933,56,First,5088.42,23,2024-05-20
934,57,Economy,436.44,10,2024-01-15
935,57,Economy,368.59,44,2024-03-25
936,57,Economy,560.76,180,2024-03-11
937,57,Business,932.17,21,2024-04-22
938,57,Business,1172.72,7,2024-06-03
939,57,Business,2157.69,37,2024-02-12
940,57,First,4537.57,3,2024-02-12
941,57,First,2380.22,22,2024-06-03
942,57,First,4714.46,32,2024-06-17
943,57,First,5160.1,7,2024-03-11
944,57,First,4820.98,34,2024-05-06
945,57,First,6069.85,34,2024-02-26
946,57,First,7396.71,28,2024-04-08
947,57,First,5725.71,4,2024-04-22
948,58,Economy,730.6,73,2024-04-08
949,58,Economy,771.61,19,2024-01-15
950,58,Economy,194.37,70,2024-06-03
951,58,Economy,196.18,37,2024-03-25
952,58,Business,2926.98,34,2024-01-29
953,58,Business,2836.13,30,2024-02-12
954,58,Business,1432.08,28,2024-04-22
955,58,Business,2370.5,1,2024-01-01
956,58,Business,1299.64,4,2024-02-26
957,58,Business,652.89,14,2024-03-25
958,58,First,5560.14,33,2024-05-20
959,58,First,7051.45,28,2024-03-11
960,58,First,4748.04,36,2024-03-25
961,58,First,2791.73,19,2024-05-06
962,58,First,3030.42,16,2024-06-03
963,58,First,3360.69,23,2024-04-22
964,58,First,7824.34,3,2024-02-12
965,59,Economy,540.67,41,2024-03-11
966,59,Economy,604.03,73,2024-02-26
967,59,Economy,243.95,44,2024-04-08
968,59,Economy,690.75,177,2024-01-29
969,59,Business,903.54,16,2024-06-17
970,59,Business,1487.21,13,2024-01-29
971,59,Business,1949.97,2,2024-06-03
972,59,Business,2197.33,22,2024-02-12
973,59,Business,955.07,28,2024-01-15
974,59,Business,1895.68,10,2024-01-01
975,59,Business,1880.74,7,2024-05-20
976,59,Business,2809.04,25,2024-02-26
977,59,First,7820.9,34,2024-06-17
978,59,First,7853.61,21,2024-01-29
979,59,First,5883.46,18,2024-04-08
980,59,First,4843.46,18,2024-03-11
981,59,First,7817.63,36,2024-06-03
982,59,First,6001.33,36,2024-01-01
983,60,Economy,199.48,6,2024-04-08
984,60,Economy,393.11,56,2024-03-11
985,60,Economy,423.26,23,2024-01-15
986,60,Economy,341.93,155,2024-06-17
987,60,Economy,556.09,149,2024-01-01
988,60,Economy,477.98,200,2024-01-29
989,60,Economy,756.25,71,2024-06-03
990,60,Economy,253.09,21,2024-02-26
991,60,Business,1777.12,38,2024-04-08
992,60,Business,2052.19,3,2024-05-20
993,60,Business,2780.27,23,2024-06-03
994,60,Business,1554.14,27,2024-01-15
995,60,Business,1487.11,23,2024-04-22
996,60,Business,629.26,22,2024-03-25
997,60,Business,1443.25,28,2024-05-06
998,60,First,6834.04,27,2024-01-15
999,60,First,6371.63,26,2024-02-12
1000,60,First,2837.41,37,2024-04-08
1001,60,First,5587.61,9,2024-03-25
1002,60,First,3246.7,30,2024-05-20
1003,60,First,7930.29,33,2024-02-26
1004,60,First,7919.83,4,2024-06-17
1005,61,Economy,238.93,118,2024-06-17
1006,61,Economy,602.97,193,2024-03-25
1007,61,Economy,742.11,51,2024-01-15
1008,61,Economy,246.48,97,2024-01-01
1009,61,Economy,316.83,125,2024-06-03
1010,61,Economy,148.72,77,2024-02-26
1011,61,Economy,687.52,77,2024-02-12
1012,61,Business,969.66,19,2024-04-22
1013,61,Business,2894.46,40,2024-06-03
1014,61,Business,1734.1,18,2024-04-08
1015,61,Business,1601.18,31,2024-02-12
1016,61,Business,2776.3,15,2024-01-01
1017,61,Business,668.26,17,2024-06-17
1018,61,First,7210.08,40,2024-01-15
1019,61,First,6115.48,7,2024-05-06
1020,61,First,4239.21,36,2024-03-11
1021,61,First,2105.27,16,2024-06-03
1022,61,First,2977.08,3,2024-04-08
1023,61,First,2876.82,29,2024-03-25
1024,62,Economy,740.23,91,2024-01-29
1025,62,Economy,153.13,74,2024-03-11
1026,62,Economy,480.14,19,2024-06-17
1027,62,Economy,469.43,196,2024-01-01
1028,62,Economy,547.06,195,2024-02-26
1029,62,Economy,184.27,192,2024-06-03
1030,62,Economy,233.65,82,2024-02-12
1031,62,Economy,713.26,175,2024-04-08
1032,62,Business,1992.11,9,2024-02-26
1033,62,Business,630.95,33,2024-05-20
1034,62,Business,1275.4,31,2024-03-11
1035,62,Business,1588.79,10,2024-01-15
1036,62,Business,845.8,9,2024-04-22
1037,62,First,4762.95,4,2024-02-12
1038,62,First,2699.39,8,2024-06-17
1039,62,First,7540.46,30,2024-04-22
1040,62,First,4089.26,23,2024-05-06
1041,62,First,2834.08,28,2024-05-20
1042,62,First,7338.36,38,2024-01-15
1043,62,First,5138.73,21,2024-06-03
1044,63,Economy,271.2,177,2024-06-03
1045,63,Economy,216.8,58,2024-02-26
1046,63,Economy,329.05,53,2024-01-01
1047,63,Economy,208.55,20,2024-01-15
1048,63,Business,702.04,6,2024-06-03
1049,63,Business,678.7,32,2024-01-15
1050,63,Business,2023.62,30,2024-06-17
1051,63,Business,885.41,16,2024-01-01
1052,63,Business,703.88,19,2024-04-08
1053,63,Business,2202.21,6,2024-03-25
1054,63,First,7407.05,11,2024-05-06
1055,63,First,6023.6,1,2024-02-12
1056,63,First,2544.68,17,2024-06-17
1057,64,Economy,677.32,195,2024-03-11
1058,64,Economy,129.51,55,2024-06-17
1059,64,Economy,606.75,72,2024-01-29
1060,64,Economy,236.81,193,2024-04-22
1061,64,Economy,485.25,185,2024-02-12
1062,64,Economy,187.11,54,2024-01-15
1063,64,Economy,745.92,181,2024-01-01
1064,64,Business,1034.04,22,2024-03-11
1065,64,Business,2955.12,27,2024-06-03
1066,64,Business,1114.26,14,2024-05-06
1067,64,Business,1578.19,20,2024-01-29
1068,64,Business,896.68,7,2024-04-08
1069,64,Business,1847.35,31,2024-01-15
1070,64,First,3968.69,7,2024-06-03
1071,64,First,4308.69,29,2024-02-26
1072,64,First,5602.34,19,2024-04-22
1073,64,First,6122.28,28,2024-01-01
1074,64,First,3355.24,26,2024-01-15
1075,65,Economy,241.92,172,2024-03-25
1076,65,Economy,454.32,26,2024-02-12
1077,65,Economy,389.53,133,2024-01-15
1078,65,Economy,567.81,21,2024-04-08
1079,65,Economy,201.07,101,2024-03-11
1080,65,Business,2940.5,21,2024-06-03
1081,65,Business,1080.63,25,2024-05-06
1082,65,Business,894.63,27,2024-01-15
1083,65,Business,2340.48,17,2024-01-29
1084,65,Business,2435.56,37,2024-05-20
1085,65,Business,2024.76,25,2024-03-11
1086,65,First,5068.49,9,2024-04-08
1087,65,First,6608.0,6,2024-05-20
1088,65,First,2733.14,31,2024-05-06
1089,65,First,4983.64,40,2024-03-25
1090,65,First,7654.42,1,2024-06-17
1091,66,Economy,458.73,6,2024-06-03
1092,66,Economy,781.01,97,2024-01-01
1093,66,Economy,531.12,83,2024-01-15
1094,66,Business,2424.41,33,2024-02-26
1095,66,Business,2442.17,29,2024-05-06
1096,66,Business,1084.64,31,2024-06-03
1097,66,Business,1776.6,16,2024-01-15
1098,66,First,4301.78,20,2024-03-11
1099,66,First,7117.25,28,2024-04-22
1100,66,First,4757.94,2,2024-06-03
1101,66,First,3061.22,19,2024-01-01
1102,66,First,7308.2,10,2024-05-06
1103,66,First,4948.88,8,2024-03-25
1104,66,First,3874.76,24,2024-05-20
1105,67,Economy,443.62,40,2024-06-17
1106,67,Economy,464.55,100,2024-01-15
1107,67,Economy,299.11,151,2024-05-06
1108,67,Economy,780.19,157,2024-04-08
1109,67,Economy,580.01,196,2024-04-22
1110,67,Economy,784.89,82,2024-05-20
1111,67,Business,907.68,23,2024-01-01
1112,67,Business,1437.3,37,2024-05-06
1113,67,Business,664.56,40,2024-06-17
1114,67,First,4471.58,3,2024-03-25
1115,67,First,5967.44,15,2024-01-15
1116,67,First,3407.73,19,2024-06-17
1117,67,First,5555.19,4,2024-03-11
1118,67,First,7213.64,7,2024-05-06
1119,68,Economy,433.42,108,2024-01-29
1120,68,Economy,506.27,107,2024-01-01
1121,68,Economy,301.3,178,2024-04-22
1122,68,Economy,439.4,5,2024-03-11
1123,68,Economy,790.32,96,2024-06-03
1124,68,Business,2220.27,21,2024-03-25
1125,68,Business,1792.16,21,2024-03-11
1126,68,Business,999.91,19,2024-05-06
1127,68,Business,1472.0,27,2024-01-15
1128,68,Business,1084.22,40,2024-04-08
1129,68,Business,2633.6,4,2024-05-20
1130,68,Business,2616.91,34,2024-06-03
1131,68,First,7977.37,25,2024-02-26
1132,68,First,6827.62,39,2024-06-17
1133,68,First,6457.33,5,2024-01-01
1134,68,First,6306.24,37,2024-06-03
1135,69,Economy,165.74,135,2024-05-06
1136,69,Economy,443.18,53,2024-03-11
1137,69,Economy,356.18,19,2024-02-26
1138,69,Business,1565.52,39,2024-02-26
1139,69,Business,1836.89,35,2024-04-22
1140,69,Business,1033.44,1,2024-06-17
1141,69,Business,2106.83,33,2024-03-25
1142,69,Business,2670.5,36,2024-06-03
1143,69,Business,1798.09,29,2024-03-11
1144,69,Business,1243.05,40,2024-01-15
1145,69,Business,1878.53,39,2024-02-12
1146,69,First,4185.65,9,2024-05-06
1147,69,First,3442.24,19,2024-06-03
1148,69,First,7064.73,26,2024-05-20
1149,69,First,3911.92,4,2024-01-01
1150,69,First,5803.56,26,2024-04-22
1151,69,First,3601.61,18,2024-02-12
1152,70,Economy,221.97,7,2024-01-29
1153,70,Economy,287.0,79,2024-02-26
1154,70,Economy,435.63,143,2024-05-20
1155,70,Economy,794.08,108,2024-05-06
1156,70,Economy,559.91,9,2024-02-12
1157,70,Economy,257.35,69,2024-03-25
1158,70,Economy,212.77,66,2024-01-15
1159,70,Economy,656.98,71,2024-01-01
1160,70,Business,1353.37,19,2024-04-22
1161,70,Business,2681.21,26,2024-01-29
1162,70,Business,2752.26,5,2024-05-20
1163,70,Business,1552.55,8,2024-01-01
1164,70,Business,1166.5,36,2024-04-08
1165,70,Business,2362.75,7,2024-05-06
1166,70,Business,1852.7,37,2024-06-17
1167,70,Business,2879.22,33,2024-03-25
1168,70,First,6639.15,20,2024-04-08
1169,70,First,3975.72,37,2024-01-15
1170,70,First,6423.42,15,2024-02-12
1171,70,First,7613.0,13,2024-05-06
1172,70,First,2865.67,11,2024-06-03
1173,71,Economy,706.77,14,2024-02-26
1174,71,Economy,453.44,95,2024-04-08
1175,71,Economy,595.74,28,2024-03-25
1176,71,Economy,335.21,108,2024-06-17
1177,71,Business,2317.61,19,2024-05-20
1178,71,Business,650.58,38,2024-02-12
1179,71,Business,683.54,3,2024-02-26
1180,71,Business,2257.64,15,2024-01-29
1181,71,Business,1207.16,24,2024-03-11
1182,71,Business,1342.24,23,2024-04-08
1183,71,First,3805.33,15,2024-01-15
1184,71,First,3784.54,10,2024-04-22
1185,71,First,7495.34,40,2024-02-12
1186,71,First,3903.11,26,2024-04-08
1187,71,First,6735.9,17,2024-03-25
1188,71,First,7198.67,31,2024-01-01
1189,71,First,4826.55,26,2024-05-20
1190,71,First,7558.98,21,2024-01-29
1191,72,Economy,529.44,140,2024-03-25
1192,72,Economy,621.69,116,2024-01-15
1193,72,Economy,592.74,195,2024-01-29
1194,72,Economy,155.43,164,2024-02-26
1195,72,Economy,244.94,113,2024-04-22
1196,72,Economy,657.89,34,2024-06-03
1197,72,Economy,122.09,51,2024-05-20
1198,72,Economy,547.24,80,2024-02-12
1199,72,Business,2025.64,26,2024-01-15
1200,72,Business,2502.34,20,2024-06-17
1201,72,Business,1683.58,8,2024-01-29
1202,72,Business,1225.63,37,2024-02-12
1203,72,Business,2584.24,18,2024-04-22
1204,72,Business,1076.79,26,2024-05-20
1205,72,Business,1482.24,25,2024-03-25
1206,72,First,7441.07,29,2024-05-06
1207,72,First,3189.6,10,2024-02-12
1208,72,First,2298.7,39,2024-01-01
1209,72,First,4573.42,16,2024-05-20
1210,72,First,2895.51,23,2024-04-22
1211,72,First,3020.74,36,2024-06-03
1212,73,Economy,415.91,116,2024-01-01
1213,73,Economy,682.54,126,2024-06-03
1214,73,Economy,200.59,182,2024-04-22
1215,73,Business,1516.98,27,2024-02-12
1216,73,Business,2655.21,38,2024-02-26
1217,73,Business,1117.36,18,2024-06-03
1218,73,Business,2344.1,12,2024-04-08
1219,73,First,3412.91,28,2024-01-29
1220,73,First,7443.97,23,2024-03-25
1221,73,First,5497.42,29,2024-06-17
1222,73,First,2514.43,30,2024-01-01
1223,73,First,2799.23,20,2024-02-26
1224,73,First,7846.4,25,2024-04-22
1225,74,Economy,159.95,85,2024-02-12
1226,74,Economy,753.12,120,2024-06-03
1227,74,Economy,737.59,155,2024-03-25
1228,74,Economy,758.74,153,2024-05-20
1229,74,Economy,602.5,11,2024-02-26
1230,74,Economy,123.65,129,2024-01-15
1231,74,Economy,541.37,77,2024-01-01
1232,74,Economy,784.72,171,2024-04-22
1233,74,Business,1224.7,32,2024-01-29
1234,74,Business,1782.82,21,2024-04-22
1235,74,Business,2706.95,8,2024-01-01
1236,74,Business,815.16,33,2024-05-06
1237,74,Business,1639.03,16,2024-06-17
1238,74,First,4995.26,17,2024-03-11
1239,74,First,6486.94,27,2024-01-01
1240,74,First,3697.55,16,2024-01-29
1241,75,Economy,621.07,125,2024-06-17
1242,75,Economy,639.3,38,2024-02-26
1243,75,Economy,497.86,168,2024-04-22
